tab	pmag_specimens
er_specimen_name	measurement_step_min	measurement_step_max	specimen_lab_field_dc_uT	specimen_int_corr_anisotropy	specimen_int_corr_nlt	specimen_int_corr_cooling_rate	specimen_int_uT	specimen_frac	specimen_int_ptrm_n	specimen_b_beta	specimen_int_dang	specimen_scat
mc218d1	0	450	30	1.00	-1.00	-	37.1	8.762e-01	2.000e+00	2.086e-02	5.586e+00	Pass
mc218d1	0	500	30	1.00	-1.00	-	36.6	9.409e-01	3.000e+00	2.092e-02	5.040e+00	Pass
mc218d1	0	525	30	1.00	-1.00	-	36.1	9.683e-01	3.000e+00	2.158e-02	5.061e+00	Pass
mc218d1	0	550	30	1.00	-1.00	-	35.6	9.931e-01	4.000e+00	2.287e-02	4.588e+00	Pass
mc218d1	0	575	30	1.00	-1.00	-	35.0	9.991e-01	4.000e+00	2.694e-02	4.223e+00	Pass
mc218d1	0	600	30	1.00	-1.00	-	34.5	9.997e-01	5.000e+00	2.904e-02	3.955e+00	Pass
mc218d1	100	450	30	1.00	-1.00	-	37.8	8.341e-01	2.000e+00	2.392e-02	6.677e+00	Pass
mc218d1	100	500	30	1.00	-1.00	-	37.0	8.988e-01	3.000e+00	2.619e-02	6.036e+00	Pass
mc218d1	100	525	30	1.00	-1.00	-	36.4	9.262e-01	3.000e+00	2.778e-02	6.116e+00	Pass
mc218d1	100	550	30	1.00	-1.00	-	35.8	9.510e-01	4.000e+00	2.967e-02	5.560e+00	Pass
mc218d1	100	575	30	1.00	-1.00	-	35.0	9.570e-01	4.000e+00	3.489e-02	5.135e+00	Pass
mc218i1	0	400	30	1.00	-1.00	-	31.0	8.179e-01	2.000e+00	2.769e-02	3.699e+00	Pass
mc218i1	0	450	30	1.00	-1.00	-	30.6	8.643e-01	2.000e+00	2.373e-02	4.989e+00	Pass
mc218i1	0	500	30	1.00	-1.00	-	30.5	9.460e-01	3.000e+00	1.995e-02	4.637e+00	Pass
mc218i1	0	525	30	1.00	-1.00	-	30.4	9.616e-01	3.000e+00	1.743e-02	4.600e+00	Pass
mc218i1	0	550	30	1.00	-1.00	-	30.3	9.899e-01	4.000e+00	1.583e-02	4.249e+00	Pass
mc218i1	0	575	30	1.00	-1.00	-	29.9	9.978e-01	4.000e+00	1.834e-02	3.942e+00	Pass
mc218i1	0	600	30	1.00	-1.00	-	29.7	9.995e-01	5.000e+00	1.798e-02	3.690e+00	Pass
mc218i1	100	400	30	1.00	-1.00	-	31.6	7.837e-01	2.000e+00	3.330e-02	4.243e+00	Pass
mc218i1	100	450	30	1.00	-1.00	-	31.1	8.301e-01	2.000e+00	2.934e-02	5.898e+00	Pass
mc218i1	100	500	30	1.00	-1.00	-	30.9	9.117e-01	3.000e+00	2.467e-02	5.507e+00	Pass
mc218i1	100	525	30	1.00	-1.00	-	30.7	9.273e-01	3.000e+00	2.154e-02	5.511e+00	Pass
mc218i1	100	550	30	1.00	-1.00	-	30.5	9.557e-01	4.000e+00	1.964e-02	5.111e+00	Pass
mc218i1	100	575	30	1.00	-1.00	-	30.1	9.636e-01	4.000e+00	2.330e-02	4.759e+00	Pass
mc218i1	100	600	30	1.00	-1.00	-	29.9	9.653e-01	5.000e+00	2.287e-02	4.470e+00	Pass
mc218j1	0	400	30	1.00	-1.00	-	38.3	7.854e-01	2.000e+00	2.225e-02	2.251e+00	Pass
mc218j1	0	450	30	1.00	-1.00	-	37.4	8.394e-01	2.000e+00	2.585e-02	3.601e+00	Pass
mc218j1	0	500	30	1.00	-1.00	-	36.5	9.261e-01	3.000e+00	2.847e-02	3.199e+00	Pass
mc218j1	0	525	30	1.00	-1.00	-	36.0	9.514e-01	3.000e+00	2.653e-02	3.310e+00	Pass
mc218j1	0	550	30	1.00	-1.00	-	35.7	9.877e-01	4.000e+00	2.418e-02	2.974e+00	Pass
mc218j1	0	575	30	1.00	-1.00	-	35.2	9.987e-01	4.000e+00	2.491e-02	2.685e+00	Pass
mc218j1	0	600	30	1.00	-1.00	-	35.0	9.998e-01	5.000e+00	2.348e-02	2.486e+00	Pass
mc218j1	100	450	30	1.00	-1.00	-	37.6	7.974e-01	2.000e+00	3.406e-02	4.194e+00	Pass
mc218j1	100	500	30	1.00	-1.00	-	36.5	8.842e-01	3.000e+00	3.713e-02	3.728e+00	Pass
mc218j1	100	525	30	1.00	-1.00	-	35.9	9.095e-01	3.000e+00	3.411e-02	3.893e+00	Pass
mc218j1	100	550	30	1.00	-1.00	-	35.6	9.457e-01	4.000e+00	3.072e-02	3.503e+00	Pass
mc218j1	100	575	30	1.00	-1.00	-	35.1	9.567e-01	4.000e+00	3.126e-02	3.170e+00	Pass
mc218j1	100	600	30	1.00	-1.00	-	34.8	9.579e-01	5.000e+00	2.926e-02	2.944e+00	Pass
mc218j1	200	550	30	1.00	-1.00	-	35.4	8.038e-01	4.000e+00	4.548e-02	4.091e+00	Pass
mc218j1	200	575	30	1.00	-1.00	-	34.7	8.147e-01	4.000e+00	4.515e-02	3.667e+00	Pass
mc21a	0	525	40	1.00	-1.00	-	46.9	8.139e-01	4.000e+00	4.497e-02	1.684e+00	Pass
mc21a	0	550	40	1.00	-1.00	-	47.1	9.201e-01	5.000e+00	3.673e-02	1.428e+00	Pass
mc21a	100	525	40	1.00	-1.00	-	48.2	7.823e-01	4.000e+00	4.247e-02	1.559e+00	Pass
mc21a	100	550	40	1.00	-1.00	-	48.3	8.886e-01	5.000e+00	3.430e-02	1.374e+00	Pass
mc21a	150	550	40	1.00	-1.00	-	49.1	8.767e-01	5.000e+00	3.654e-02	1.464e+00	Pass
mc21a	200	550	40	1.00	-1.00	-	50.0	8.398e-01	5.000e+00	4.154e-02	1.617e+00	Pass
mc21a	250	550	40	1.00	-1.00	-	51.6	7.902e-01	5.000e+00	4.671e-02	1.630e+00	Pass
mc21b	150	550	40	1.00	-1.00	-	34.3	8.905e-01	4.000e+00	8.416e-02	1.803e+00	Pass
mc21c	0	550	40	1.00	-1.00	-	45.8	8.636e-01	5.000e+00	4.471e-02	1.209e+00	Pass
mc21c	100	550	40	1.00	-1.00	-	46.9	8.506e-01	5.000e+00	4.454e-02	1.177e+00	Pass
mc21c	150	550	40	1.00	-1.00	-	48.0	8.384e-01	5.000e+00	4.598e-02	1.142e+00	Pass
mc21c	200	550	40	1.00	-1.00	-	49.4	8.150e-01	5.000e+00	4.732e-02	1.141e+00	Pass
mc21e	0	550	40	1.00	-1.00	-	35.3	8.466e-01	5.000e+00	3.397e-02	2.723e+00	Pass
mc21e	100	550	40	1.00	-1.00	-	35.8	8.354e-01	5.000e+00	3.548e-02	2.727e+00	Pass
mc21e	150	550	40	1.00	-1.00	-	36.4	8.177e-01	5.000e+00	3.773e-02	2.721e+00	Pass
mc21e	200	550	40	1.00	-1.00	-	37.3	7.959e-01	5.000e+00	4.005e-02	2.839e+00	Pass
mc220e1	0	525	30	1.00	-1.00	-	82.6	7.878e-01	3.000e+00	4.864e-02	5.661e+00	Pass
mc223l1	300	600	30	1.00	-1.00	-	17.6	8.069e-01	5.000e+00	5.423e-02	1.553e+00	Pass
mc225b1	0	525	30	1.00	-1.00	-	32.2	7.870e-01	3.000e+00	4.261e-02	9.939e+00	Pass
mc225b1	0	550	30	1.00	-1.00	-	31.9	8.968e-01	4.000e+00	3.430e-02	8.141e+00	Pass
mc225c1	0	550	30	1.00	-1.00	-	32.3	8.848e-01	4.000e+00	3.165e-02	7.894e+00	Pass
mc225c1	0	575	30	1.00	-1.00	-	28.8	9.839e-01	4.000e+00	5.706e-02	6.064e+00	Pass
mc225c1	100	550	30	1.00	-1.00	-	32.1	7.858e-01	4.000e+00	3.950e-02	8.333e+00	Pass
mc225c1	100	575	30	1.00	-1.00	-	28.0	8.850e-01	4.000e+00	6.595e-02	6.199e+00	Pass
mc26a	400	600	40	1.00	-1.00	-	36.6	8.287e-01	7.000e+00	6.427e-02	6.483e-01	Pass
mc26c	0	610	40	1.00	-1.00	-	17.5	9.655e-01	7.000e+00	5.222e-02	7.471e-01	Pass
mc26c	100	610	40	1.00	-1.00	-	17.7	9.529e-01	7.000e+00	5.449e-02	8.252e-01	Pass
mc26c	150	610	40	1.00	-1.00	-	18.0	9.507e-01	7.000e+00	5.735e-02	8.436e-01	Pass
mc26c	200	610	40	1.00	-1.00	-	18.3	9.446e-01	7.000e+00	6.082e-02	8.813e-01	Pass
mc26c	250	610	40	1.00	-1.00	-	18.7	9.245e-01	7.000e+00	6.436e-02	9.201e-01	Pass
mc26c	350	610	40	1.00	-1.00	-	20.6	8.654e-01	7.000e+00	6.007e-02	9.155e-01	Pass
mc26c	400	610	40	1.00	-1.00	-	22.0	8.021e-01	7.000e+00	4.352e-02	1.111e+00	Pass
mc28f	0	300	40	1.00	-1.00	-	39.7	7.901e-01	2.000e+00	7.101e-02	1.228e+00	Pass
mc28f	0	350	40	1.00	-1.00	-	36.9	8.201e-01	2.000e+00	8.330e-02	9.404e-01	Pass
mc30a	0	570	40	1.00	-1.00	-	41.9	9.483e-01	6.000e+00	2.382e-02	8.423e-01	Pass
mc30a	0	580	40	1.00	-1.00	-	42.5	9.678e-01	6.000e+00	2.144e-02	5.720e-01	Pass
mc30a	100	570	40	1.00	-1.00	-	42.2	9.295e-01	6.000e+00	2.539e-02	7.391e-01	Pass
mc30a	100	580	40	1.00	-1.00	-	42.8	9.490e-01	6.000e+00	2.269e-02	4.835e-01	Pass
mc30a	150	570	40	1.00	-1.00	-	42.4	9.231e-01	6.000e+00	2.820e-02	7.741e-01	Pass
mc30a	150	580	40	1.00	-1.00	-	43.0	9.425e-01	6.000e+00	2.495e-02	5.041e-01	Pass
mc30a	200	570	40	1.00	-1.00	-	42.6	9.094e-01	6.000e+00	3.202e-02	7.972e-01	Pass
mc30a	200	580	40	1.00	-1.00	-	43.3	9.289e-01	6.000e+00	2.793e-02	5.104e-01	Pass
mc30a	250	570	40	1.00	-1.00	-	42.7	8.791e-01	6.000e+00	3.830e-02	8.933e-01	Pass
mc30a	250	580	40	1.00	-1.00	-	43.4	8.986e-01	6.000e+00	3.293e-02	5.664e-01	Pass
mc30a	300	570	40	1.00	-1.00	-	43.1	8.091e-01	6.000e+00	4.821e-02	1.047e+00	Pass
mc30a	300	580	40	1.00	-1.00	-	43.8	8.286e-01	6.000e+00	4.024e-02	6.414e-01	Pass
mc30b	100	550	40	1.00	-1.00	-	41.3	8.209e-01	5.000e+00	3.993e-02	1.104e+00	Pass
mc30b	100	570	40	1.00	-1.00	-	41.9	9.386e-01	6.000e+00	3.291e-02	8.886e-01	Pass
mc30b	100	580	40	1.00	-1.00	-	42.2	9.531e-01	6.000e+00	2.857e-02	7.561e-01	Pass
mc30b	150	550	40	1.00	-1.00	-	41.5	8.108e-01	5.000e+00	4.450e-02	1.048e+00	Pass
mc30b	150	570	40	1.00	-1.00	-	42.1	9.285e-01	6.000e+00	3.635e-02	8.469e-01	Pass
mc30b	150	580	40	1.00	-1.00	-	42.4	9.429e-01	6.000e+00	3.139e-02	7.239e-01	Pass
mc30b	200	550	40	1.00	-1.00	-	41.8	7.997e-01	5.000e+00	5.088e-02	1.032e+00	Pass
mc30b	200	570	40	1.00	-1.00	-	42.4	9.173e-01	6.000e+00	4.101e-02	8.424e-01	Pass
mc30b	200	580	40	1.00	-1.00	-	42.7	9.318e-01	6.000e+00	3.513e-02	7.249e-01	Pass
mc30b	250	570	40	1.00	-1.00	-	42.7	8.839e-01	6.000e+00	4.801e-02	7.149e-01	Pass
mc30b	250	580	40	1.00	-1.00	-	43.1	8.983e-01	6.000e+00	4.066e-02	6.241e-01	Pass
mc30b	300	570	40	1.00	-1.00	-	44.0	8.324e-01	6.000e+00	5.528e-02	5.638e-01	Pass
mc30b	300	580	40	1.00	-1.00	-	44.2	8.468e-01	6.000e+00	4.591e-02	4.983e-01	Pass
mc30d	250	570	40	1.00	-1.00	-	42.7	8.811e-01	6.000e+00	4.078e-02	7.281e-01	Pass
mc30d	250	580	40	1.00	-1.00	-	43.4	8.950e-01	6.000e+00	3.543e-02	5.379e-01	Pass
mc30d	300	570	40	1.00	-1.00	-	43.1	8.234e-01	6.000e+00	5.036e-02	5.421e-01	Pass
mc30d	300	580	40	1.00	-1.00	-	43.9	8.373e-01	6.000e+00	4.270e-02	4.138e-01	Pass
mc30e	0	550	40	1.00	-1.00	-	41.6	8.607e-01	4.000e+00	3.018e-02	5.047e-01	Pass
mc30e	0	570	40	1.00	-1.00	-	42.5	9.300e-01	5.000e+00	2.701e-02	4.624e-01	Pass
mc30e	0	580	40	1.00	-1.00	-	42.9	9.451e-01	5.000e+00	2.425e-02	4.340e-01	Pass
mc30e	100	550	40	1.00	-1.00	-	41.8	8.569e-01	4.000e+00	3.348e-02	5.035e-01	Pass
mc30e	100	570	40	1.00	-1.00	-	42.6	9.262e-01	5.000e+00	2.968e-02	4.640e-01	Pass
mc30e	100	580	40	1.00	-1.00	-	43.1	9.413e-01	5.000e+00	2.650e-02	4.372e-01	Pass
mc30e	150	550	40	1.00	-1.00	-	41.8	8.482e-01	4.000e+00	3.823e-02	5.638e-01	Pass
mc30e	150	570	40	1.00	-1.00	-	42.7	9.175e-01	5.000e+00	3.357e-02	5.120e-01	Pass
mc30e	150	580	40	1.00	-1.00	-	43.2	9.326e-01	5.000e+00	2.977e-02	4.784e-01	Pass
mc30e	200	550	40	1.00	-1.00	-	41.8	8.277e-01	4.000e+00	4.531e-02	6.829e-01	Pass
mc30e	200	570	40	1.00	-1.00	-	42.8	8.970e-01	5.000e+00	3.916e-02	6.046e-01	Pass
mc30e	200	580	40	1.00	-1.00	-	43.4	9.121e-01	5.000e+00	3.440e-02	5.577e-01	Pass
mc30e	250	570	40	1.00	-1.00	-	43.1	8.452e-01	5.000e+00	4.788e-02	8.056e-01	Pass
mc30e	250	580	40	1.00	-1.00	-	43.6	8.603e-01	5.000e+00	4.142e-02	7.181e-01	Pass
mc32a	0	525	40	1.00	-1.00	-	28.6	7.801e-01	3.000e+00	7.103e-03	7.756e-01	Pass
mc32a	0	550	40	1.00	-1.00	-	29.4	9.557e-01	3.000e+00	9.621e-03	3.556e-01	Pass
mc32a	100	550	40	1.00	-1.00	-	29.4	9.354e-01	3.000e+00	1.035e-02	3.497e-01	Pass
mc32a	150	550	40	1.00	-1.00	-	29.4	9.264e-01	3.000e+00	1.101e-02	3.386e-01	Pass
mc32a	200	550	40	1.00	-1.00	-	29.4	9.204e-01	3.000e+00	1.216e-02	3.270e-01	Pass
mc32a	250	550	40	1.00	-1.00	-	29.4	9.185e-01	3.000e+00	1.367e-02	3.234e-01	Pass
mc32a	300	550	40	1.00	-1.00	-	29.4	9.134e-01	3.000e+00	1.585e-02	3.269e-01	Pass
mc32a	350	550	40	1.00	-1.00	-	29.4	9.028e-01	3.000e+00	1.949e-02	3.275e-01	Pass
mc32a	400	550	40	1.00	-1.00	-	29.4	8.731e-01	3.000e+00	2.657e-02	3.233e-01	Pass
mc32a	450	550	40	1.00	-1.00	-	29.2	8.272e-01	3.000e+00	4.601e-02	2.718e-01	Pass
mc32b	0	550	40	1.00	-1.00	-	35.7	8.506e-01	5.000e+00	3.320e-02	2.706e-01	Pass
mc32b	0	570	40	1.00	-1.00	-	38.1	9.307e-01	6.000e+00	3.746e-02	2.945e-01	Pass
mc32b	100	550	40	1.00	-1.00	-	35.7	8.369e-01	5.000e+00	3.578e-02	2.305e-01	Pass
mc32b	100	570	40	1.00	-1.00	-	38.2	9.170e-01	6.000e+00	4.020e-02	2.673e-01	Pass
mc32b	150	550	40	1.00	-1.00	-	35.7	8.242e-01	5.000e+00	3.893e-02	2.262e-01	Pass
mc32b	150	570	40	1.00	-1.00	-	38.2	9.044e-01	6.000e+00	4.357e-02	2.756e-01	Pass
mc32b	150	580	40	1.00	-1.00	-	40.2	9.365e-01	6.000e+00	4.809e-02	2.298e-01	Pass
mc32b	200	550	40	1.00	-1.00	-	35.7	8.131e-01	5.000e+00	4.294e-02	2.192e-01	Pass
mc32b	200	570	40	1.00	-1.00	-	38.3	8.933e-01	6.000e+00	4.776e-02	2.683e-01	Pass
mc32b	250	550	40	1.00	-1.00	-	35.8	8.048e-01	5.000e+00	4.814e-02	2.254e-01	Pass
mc32b	250	570	40	1.00	-1.00	-	38.4	8.849e-01	6.000e+00	5.305e-02	2.846e-01	Pass
mc32b	300	550	40	1.00	-1.00	-	36.0	7.968e-01	5.000e+00	5.532e-02	2.380e-01	Pass
mc32b	300	570	40	1.00	-1.00	-	38.7	8.769e-01	6.000e+00	6.020e-02	2.993e-01	Pass
mc32b	350	550	40	1.00	-1.00	-	36.3	7.880e-01	5.000e+00	6.599e-02	2.853e-01	Pass
mc32b	350	570	40	1.00	-1.00	-	39.1	8.681e-01	6.000e+00	7.042e-02	3.479e-01	Pass
mc32b	400	570	40	1.00	-1.00	-	39.8	8.356e-01	6.000e+00	8.769e-02	4.669e-01	Pass
mc32d	300	570	40	1.00	-1.00	-	41.7	8.830e-01	5.000e+00	4.618e-02	4.656e-01	Pass
mc32d	300	580	40	1.00	-1.00	-	40.4	8.973e-01	5.000e+00	4.033e-02	4.792e-01	Pass
mc32d	350	570	40	1.00	-1.00	-	42.0	8.820e-01	5.000e+00	5.271e-02	4.686e-01	Pass
mc32d	350	580	40	1.00	-1.00	-	40.6	8.963e-01	5.000e+00	4.607e-02	4.970e-01	Pass
mc32d	400	570	40	1.00	-1.00	-	41.9	8.783e-01	5.000e+00	6.429e-02	4.671e-01	Pass
mc32d	400	580	40	1.00	-1.00	-	40.5	8.926e-01	5.000e+00	5.518e-02	5.175e-01	Pass
mc32d	450	570	40	1.00	-1.00	-	40.6	8.108e-01	5.000e+00	7.709e-02	4.627e-01	Pass
mc32e	0	550	40	1.00	-1.00	-	28.0	7.876e-01	5.000e+00	2.321e-02	4.648e+00	Pass
mc34c	0	550	40	1.00	-1.00	-	23.2	8.936e-01	5.000e+00	4.733e-02	8.560e-01	Pass
mc34c	100	550	40	1.00	-1.00	-	23.0	8.599e-01	5.000e+00	5.137e-02	7.982e-01	Pass
mc34c	150	550	40	1.00	-1.00	-	23.0	8.295e-01	5.000e+00	5.671e-02	8.010e-01	Pass
mc34c	200	550	40	1.00	-1.00	-	23.2	8.008e-01	5.000e+00	6.285e-02	7.697e-01	Pass
mc35a	0	550	40	1.00	-1.00	-	24.6	8.159e-01	5.000e+00	3.811e-02	1.625e+00	Pass
mc35b	0	550	40	1.00	-1.00	-	24.3	7.819e-01	5.000e+00	2.400e-02	2.560e+00	Pass
mc35c	0	550	40	1.00	-1.00	-	26.0	8.248e-01	4.000e+00	2.831e-02	3.828e+00	Pass
mc35c	100	550	40	1.00	-1.00	-	25.4	7.817e-01	4.000e+00	2.503e-02	3.546e+00	Pass
mc36a	0	570	40	1.00	-1.00	-	29.8	9.249e-01	6.000e+00	9.331e-03	1.103e+00	Pass
mc36a	0	580	40	1.00	-1.00	-	30.7	9.707e-01	6.000e+00	1.509e-02	7.628e-01	Pass
mc36a	100	570	40	1.00	-1.00	-	29.8	9.138e-01	6.000e+00	1.009e-02	1.040e+00	Pass
mc36a	100	580	40	1.00	-1.00	-	30.7	9.596e-01	6.000e+00	1.620e-02	7.178e-01	Pass
mc36a	150	570	40	1.00	-1.00	-	29.7	8.887e-01	6.000e+00	1.019e-02	9.871e-01	Pass
mc36a	150	580	40	1.00	-1.00	-	30.7	9.345e-01	6.000e+00	1.755e-02	6.786e-01	Pass
mc36a	200	570	40	1.00	-1.00	-	29.6	8.635e-01	6.000e+00	1.067e-02	9.743e-01	Pass
mc36a	200	580	40	1.00	-1.00	-	30.6	9.092e-01	6.000e+00	1.928e-02	6.682e-01	Pass
mc36a	250	570	40	1.00	-1.00	-	29.7	8.420e-01	6.000e+00	1.193e-02	8.728e-01	Pass
mc36a	250	580	40	1.00	-1.00	-	30.7	8.878e-01	6.000e+00	2.137e-02	5.972e-01	Pass
mc36a	300	570	40	1.00	-1.00	-	29.6	8.174e-01	6.000e+00	1.362e-02	7.265e-01	Pass
mc36a	300	580	40	1.00	-1.00	-	30.7	8.632e-01	6.000e+00	2.430e-02	4.990e-01	Pass
mc36a	350	570	40	1.00	-1.00	-	29.7	7.885e-01	6.000e+00	1.607e-02	5.264e-01	Pass
mc36a	350	580	40	1.00	-1.00	-	30.9	8.342e-01	6.000e+00	2.818e-02	3.705e-01	Pass
mc36a	400	580	40	1.00	-1.00	-	31.0	7.907e-01	6.000e+00	3.401e-02	2.216e-01	Pass
mc36b	0	500	40	1.00	-1.00	-	24.6	9.179e-01	4.000e+00	3.349e-02	3.370e+00	Pass
mc36b	0	525	40	1.00	-1.00	-	24.4	9.553e-01	4.000e+00	2.761e-02	2.459e+00	Pass
mc36b	0	550	40	1.00	-1.00	-	23.3	9.787e-01	5.000e+00	3.664e-02	2.112e+00	Pass
mc36e	0	525	40	1.00	-1.00	-	22.8	8.257e-01	4.000e+00	2.929e-02	4.716e+00	Pass
mc36e	0	550	40	1.00	-1.00	-	20.7	9.589e-01	4.000e+00	4.202e-02	3.305e+00	Pass
mc36e	100	550	40	1.00	-1.00	-	20.1	8.613e-01	4.000e+00	3.985e-02	2.534e+00	Pass
mc36e	150	550	40	1.00	-1.00	-	19.7	8.012e-01	4.000e+00	4.215e-02	2.262e+00	Pass
mc36h	100	575	40	1.00	-1.00	-	25.0	8.739e-01	5.000e+00	3.829e-02	8.259e-01	Pass
mc36h	150	575	40	1.00	-1.00	-	24.5	8.186e-01	5.000e+00	3.792e-02	8.727e-01	Pass
mc37c	0	550	40	1.00	-1.00	-	65.2	8.760e-01	5.000e+00	3.054e-02	5.942e-01	Pass
mc37c	0	570	40	1.00	-1.00	-	62.4	9.592e-01	6.000e+00	2.859e-02	3.289e-01	Pass
mc37c	0	580	40	1.00	-1.00	-	61.4	9.855e-01	6.000e+00	2.484e-02	2.084e-01	Pass
mc37c	100	550	40	1.00	-1.00	-	65.9	8.704e-01	5.000e+00	3.009e-02	5.992e-01	Pass
mc37c	100	570	40	1.00	-1.00	-	62.8	9.536e-01	6.000e+00	2.963e-02	3.289e-01	Pass
mc37c	100	580	40	1.00	-1.00	-	61.8	9.799e-01	6.000e+00	2.592e-02	2.083e-01	Pass
mc37c	150	550	40	1.00	-1.00	-	66.4	8.626e-01	5.000e+00	3.160e-02	5.611e-01	Pass
mc37c	150	570	40	1.00	-1.00	-	63.1	9.457e-01	6.000e+00	3.196e-02	3.000e-01	Pass
mc37c	150	580	40	1.00	-1.00	-	62.0	9.720e-01	6.000e+00	2.800e-02	1.848e-01	Pass
mc37c	200	550	40	1.00	-1.00	-	67.0	8.591e-01	5.000e+00	3.396e-02	4.628e-01	Pass
mc37c	200	570	40	1.00	-1.00	-	63.4	9.423e-01	6.000e+00	3.528e-02	2.298e-01	Pass
mc37c	200	580	40	1.00	-1.00	-	62.1	9.686e-01	6.000e+00	3.088e-02	1.272e-01	Pass
mc37c	250	550	40	1.00	-1.00	-	67.5	8.329e-01	5.000e+00	3.839e-02	3.310e-01	Pass
mc37c	250	570	40	1.00	-1.00	-	63.5	9.160e-01	6.000e+00	4.021e-02	1.328e-01	Pass
mc37c	300	550	40	1.00	-1.00	-	69.0	8.043e-01	5.000e+00	3.964e-02	3.050e-01	Pass
mc37c	300	570	40	1.00	-1.00	-	64.2	8.874e-01	6.000e+00	4.616e-02	1.007e-01	Pass
mc37c	350	570	40	1.00	-1.00	-	64.7	8.484e-01	6.000e+00	5.606e-02	1.522e-01	Pass
mc37d	0	525	40	1.00	-1.00	-	47.4	8.088e-01	4.000e+00	3.131e-02	1.925e+00	Pass
mc37d	0	550	40	1.00	-1.00	-	45.5	9.126e-01	5.000e+00	2.842e-02	1.373e+00	Pass
mc37d	100	525	40	1.00	-1.00	-	47.7	7.921e-01	4.000e+00	3.366e-02	2.019e+00	Pass
mc37d	100	550	40	1.00	-1.00	-	45.6	8.959e-01	5.000e+00	3.096e-02	1.430e+00	Pass
mc37d	150	550	40	1.00	-1.00	-	45.6	8.815e-01	5.000e+00	3.445e-02	1.372e+00	Pass
mc37d	200	550	40	1.00	-1.00	-	45.3	8.624e-01	5.000e+00	3.844e-02	1.291e+00	Pass
mc37d	250	550	40	1.00	-1.00	-	44.7	8.358e-01	5.000e+00	4.242e-02	1.229e+00	Pass
mc37d	300	550	40	1.00	-1.00	-	43.8	7.924e-01	5.000e+00	4.769e-02	1.231e+00	Pass
mc38g	0	525	40	1.00	-1.00	-	42.1	8.343e-01	4.000e+00	5.994e-02	1.835e+00	Pass
mc38g	100	525	40	1.00	-1.00	-	42.2	7.837e-01	4.000e+00	6.818e-02	1.893e+00	Pass
mc39a	0	450	40	1.00	-1.00	-	30.4	8.232e-01	3.000e+00	6.295e-02	7.310e-01	Pass
mc39a	0	500	40	1.00	-1.00	-	28.3	9.142e-01	4.000e+00	5.682e-02	6.665e-01	Pass
mc39a	100	500	40	1.00	-1.00	-	28.8	8.360e-01	4.000e+00	6.699e-02	1.444e+00	Pass
mc39c	0	500	40	1.00	-1.00	-	22.7	8.587e-01	4.000e+00	5.619e-02	2.593e+00	Pass
mc39c	100	500	40	1.00	-1.00	-	22.1	8.079e-01	4.000e+00	5.929e-02	2.298e+00	Pass
mc39c	150	525	40	1.00	-1.00	-	19.5	8.082e-01	4.000e+00	6.569e-02	2.220e+00	Pass
mc40e	100	550	40	1.00	-1.00	-	39.4	8.301e-01	4.000e+00	7.713e-02	1.266e+00	Pass
mc44a	0	550	40	1.00	-1.00	-	38.7	8.825e-01	5.000e+00	2.272e-02	2.473e+00	Pass
mc44a	100	550	40	1.00	-1.00	-	38.7	8.728e-01	5.000e+00	2.429e-02	2.394e+00	Pass
mc44a	150	550	40	1.00	-1.00	-	38.5	8.640e-01	5.000e+00	2.543e-02	2.313e+00	Pass
mc44a	200	550	40	1.00	-1.00	-	38.3	8.611e-01	5.000e+00	2.684e-02	2.217e+00	Pass
mc44a	250	550	40	1.00	-1.00	-	38.0	8.522e-01	5.000e+00	2.769e-02	2.063e+00	Pass
mc44a	300	550	40	1.00	-1.00	-	37.7	8.315e-01	5.000e+00	2.805e-02	1.825e+00	Pass
mc44a	350	550	40	1.00	-1.00	-	37.3	8.066e-01	5.000e+00	3.130e-02	1.537e+00	Pass
mc44b	0	550	40	1.00	-1.00	-	28.0	8.449e-01	5.000e+00	1.713e-02	1.668e+00	Pass
mc44b	0	570	40	1.00	-1.00	-	26.2	9.456e-01	6.000e+00	2.950e-02	1.038e+00	Pass
mc44b	100	550	40	1.00	-1.00	-	27.8	8.194e-01	5.000e+00	1.665e-02	1.631e+00	Pass
mc44b	100	570	40	1.00	-1.00	-	26.0	9.202e-01	6.000e+00	3.069e-02	9.955e-01	Pass
mc44b	150	550	40	1.00	-1.00	-	27.6	8.007e-01	5.000e+00	1.583e-02	1.610e+00	Pass
mc44b	150	570	40	1.00	-1.00	-	25.8	9.015e-01	6.000e+00	3.212e-02	9.661e-01	Pass
mc44b	150	580	40	1.00	-1.00	-	24.8	9.275e-01	6.000e+00	3.372e-02	7.176e-01	Pass
mc44b	200	550	40	1.00	-1.00	-	27.4	7.825e-01	5.000e+00	1.590e-02	1.482e+00	Pass
mc44b	200	570	40	1.00	-1.00	-	25.5	8.833e-01	6.000e+00	3.445e-02	8.571e-01	Pass
mc44b	200	580	40	1.00	-1.00	-	24.5	9.093e-01	6.000e+00	3.607e-02	6.318e-01	Pass
mc44b	250	570	40	1.00	-1.00	-	25.3	8.610e-01	6.000e+00	3.772e-02	6.354e-01	Pass
mc44b	250	580	40	1.00	-1.00	-	24.3	8.870e-01	6.000e+00	3.925e-02	4.609e-01	Pass
mc44b	300	570	40	1.00	-1.00	-	24.9	8.306e-01	6.000e+00	4.138e-02	4.290e-01	Pass
mc44b	300	580	40	1.00	-1.00	-	23.9	8.566e-01	6.000e+00	4.284e-02	3.020e-01	Pass
